transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status
JO-2504-4555-54733,Y Mall,Y Mall Shmeisani,17/01/2025 15:38,0.66,8.96,Sale,Completed
JO-2504-8578-48077,Z Mall,Z Mall Gardens,17/01/2025 15:37,0.44,5.97,Sale,Completed
JO-2504-2994-42665,C Mall,C Mall Aqaba,17/01/2025 15:36,0.66,8.96,Sale,Completed
JO-2504-7341-46642,C Mall,C Mall Amman,17/01/2025 15:35,0.47,6.35,Sale,Completed
JO-2504-2848-71616,Y Mall,Y Mall Tla'a Al-Ali,17/01/2025 15:30,0.25,3.35,Sale,Completed
JO-2504-3086-94525,C Mall,C Mall Irbid,17/01/2025 15:18,0.28,3.8,Sale,Completed
JO-2504-3699-83832,Y Mall,Y Mall Dabouq,17/01/2025 15:09,0.66,8.96,Sale,Completed
JO-2504-2465-27148,C Mall,C Mall Amman,17/01/2025 15:06,1.32,17.91,Sale,Completed
JO-2504-6179-70002,Z Mall,Z Mall Al Bayader,17/01/2025 14:48,0.24,3.27,Sale,Completed
JO-2504-6608-46341,Z Mall,Z Mall Al Jubeiha,17/01/2025 14:34,0.5,6.75,Sale,Completed
JO-2504-1703-59014,Y Mall,Y Mall Dabouq,17/01/2025 14:30,0.55,7.45,Sale,Completed
JO-2504-3894-44714,Y Mall,Y Mall Shmeisani,17/01/2025 14:24,0.34,4.54,Sale,Completed
JO-2504-2841-94122,Z Mall,Z Mall Al Bayader,17/01/2025 14:22,1,13.5,Sale,Completed
JO-2504-6487-54400,Y Mall,Y Mall Shmeisani,17/01/2025 14:18,0.66,8.96,Sale,Completed
JO-2504-6318-23526,Y Mall,Y Mall Tla'a Al-Ali,17/01/2025 14:12,0.24,3.27,Sale,Completed
JO-2504-7776-91787,Z Mall,Z Mall Gardens,17/01/2025 14:03,0.25,3.4,Sale,Completed
JO-2504-2213-38894,Z Mall,Z Mall Al Jubeiha,17/01/2025 13:52,2.42,32.66,Sale,Completed
JO-2504-7800-60860,C Mall,C Mall Irbid,17/01/2025 13:50,0.24,3.27,Sale,Completed
JO-2504-5343-17734,Y Mall,Y Mall Dabouq,17/01/2025 13:45,0.83,11.28,Sale,Completed
JO-2504-9795-11258,Y Mall,Y Mall Shmeisani,17/01/2025 13:33,0.66,8.96,Sale,Completed
JO-2504-7506-84407,Z Mall,Z Mall Gardens,17/01/2025 13:19,0.66,8.96,Sale,Completed
JO-2504-5127-33180,C Mall,C Mall Aqaba,17/01/2025 13:17,1.97,26.58,Sale,Completed
JO-2504-9436-43313,Y Mall,Y Mall Tla'a Al-Ali,17/01/2025 13:12,0.05,0.68,Sale,Completed
JO-2504-3241-51216,C Mall,C Mall Aqaba,17/01/2025 13:07,0.24,3.27,Sale,Completed
JO-2504-4601-62680,Z Mall,Z Mall Gardens,17/01/2025 13:00,0.75,10.01,Sale,Completed
JO-2504-3229-36770,Z Mall,Z Mall Al Jubeiha,17/01/2025 12:48,0.9,12.24,Sale,Completed
JO-2504-4016-23779,Z Mall,Z Mall Al Jubeiha,17/01/2025 12:38,0.57,7.61,Sale,Completed
JO-2504-3202-71271,C Mall,C Mall Amman,17/01/2025 12:37,0.66,8.96,Sale,Completed
JO-2504-5986-75606,Z Mall,Z Mall Al Jubeiha,17/01/2025 12:31,0.82,11.01,Sale,Completed
JO-2504-7339-78837,C Mall,C Mall Amman,17/01/2025 12:27,0.57,7.61,Sale,Completed
JO-2504-6646-74494,C Mall,C Mall Amman,17/01/2025 12:13,0.48,6.55,Sale,Completed
JO-2504-2148-71435,C Mall,C Mall Amman,17/01/2025 12:00,0.82,10.97,Sale,Completed
JO-2504-3412-90950,Z Mall,Z Mall Al Bayader,17/01/2025 11:58,0.66,8.96,Sale,Completed
JO-2504-6584-50944,C Mall,C Mall Aqaba,17/01/2025 11:44,0.66,8.96,Sale,Completed
JO-2504-2720-64285,Y Mall,Y Mall Shmeisani,17/01/2025 11:20,0.66,8.96,Sale,Completed
JO-2504-5935-14705,Z Mall,Z Mall Al Bayader,17/01/2025 11:17,0.24,3.27,Sale,Completed
JO-2504-7122-52596,Y Mall,Y Mall Dabouq,17/01/2025 10:42,0.66,8.96,Sale,Completed
JO-2504-6368-93216,Y Mall,Y Mall Shmeisani,16/01/2025 19:21,1.08,14.52,Sale,Completed
JO-2504-7179-55001,C Mall,C Mall Amman,16/01/2025 19:05,0.33,4.45,Sale,Completed
JO-2504-3362-51584,C Mall,C Mall Irbid,16/01/2025 18:00,0.54,7.26,Sale,Completed
JO-2504-1854-50624,C Mall,C Mall Amman,16/01/2025 17:56,1.94,26.2,Sale,Completed
JO-2504-2431-92940,Z Mall,Z Mall Al Bayader,16/01/2025 17:50,1.69,22.74,Sale,Completed
JO-2504-7190-65478,Y Mall,Y Mall Dabouq,16/01/2025 17:39,0.37,4.91,Sale,Completed
JO-2504-8043-50588,Z Mall,Z Mall Al Jubeiha,16/01/2025 17:34,0.47,6.4,Sale,Completed
JO-2504-8209-95484,Z Mall,Z Mall Gardens,16/01/2025 16:55,0.66,8.96,Sale,Completed
JO-2504-7499-11640,C Mall,C Mall Aqaba,16/01/2025 16:35,0.06,0.8,Sale,Completed
JO-2504-3350-40908,Z Mall,Z Mall Al Jubeiha,16/01/2025 16:18,0.66,8.96,Sale,Completed
JO-2504-5010-82893,Y Mall,Y Mall Dabouq,16/01/2025 16:10,0.48,6.52,Sale,Completed
JO-2504-6761-85031,C Mall,C Mall Aqaba,16/01/2025 16:01,0.66,8.96,Sale,Completed
JO-2504-5294-39707,Y Mall,Y Mall Tla'a Al-Ali,16/01/2025 15:58,0.1,1.36,Sale,Completed
JO-2504-4479-91125,Z Mall,Z Mall Al Bayader,16/01/2025 15:57,1.03,13.86,Sale,Completed
JO-2504-7070-96744,Z Mall,Z Mall Al Jubeiha,16/01/2025 15:44,0.05,0.68,Sale,Completed
JO-2504-7566-79410,Z Mall,Z Mall Al Bayader,16/01/2025 15:41,0.47,6.4,Sale,Completed
JO-2504-7769-31989,Z Mall,Z Mall Gardens,16/01/2025 15:35,0.34,4.51,Sale,Completed
JO-2504-7354-10908,C Mall,C Mall Aqaba,16/01/2025 15:33,0.05,0.68,Sale,Completed
JO-2504-9161-91965,C Mall,C Mall Irbid,16/01/2025 15:14,0.99,13.32,Sale,Completed
JO-2504-2724-86640,Z Mall,Z Mall Al Jubeiha,16/01/2025 15:12,0.24,3.27,Sale,Completed
JO-2504-4690-59828,C Mall,C Mall Irbid,16/01/2025 15:10,1.14,15.34,Sale,Completed
JO-2504-6190-58846,C Mall,C Mall Irbid,16/01/2025 15:08,0.41,5.56,Sale,Completed
JO-2504-9896-97007,Z Mall,Z Mall Gardens,16/01/2025 15:05,0.41,5.45,Sale,Completed
JO-2504-1920-34278,Z Mall,Z Mall Al Bayader,16/01/2025 15:00,0.36,4.88,Sale,Completed
JO-2504-9716-36143,Z Mall,Z Mall Al Bayader,16/01/2025 14:48,1.32,17.91,Sale,Completed
JO-2504-6454-38056,Z Mall,Z Mall Gardens,16/01/2025 14:42,0.75,10.01,Sale,Completed
JO-2504-1224-77130,Z Mall,Z Mall Al Jubeiha,16/01/2025 14:34,0.66,8.96,Sale,Completed
JO-2504-2480-13118,Z Mall,Z Mall Gardens,16/01/2025 14:19,0.44,5.97,Sale,Completed
JO-2504-9599-60616,Z Mall,Z Mall Gardens,16/01/2025 14:17,0.24,3.27,Sale,Completed
JO-2504-3764-39525,Z Mall,Z Mall Al Bayader,16/01/2025 14:17,1.43,19.39,Sale,Completed
JO-2504-7525-68122,Z Mall,Z Mall Al Jubeiha,16/01/2025 14:05,0.66,8.96,Sale,Completed
JO-2504-9309-49707,Z Mall,Z Mall Al Bayader,16/01/2025 13:52,0.72,9.82,Sale,Completed
JO-2504-6350-10697,Z Mall,Z Mall Al Bayader,16/01/2025 13:49,0.48,6.55,Sale,Completed
JO-2504-9321-99507,C Mall,C Mall Aqaba,16/01/2025 13:42,0.28,3.8,Sale,Completed
JO-2504-5346-96277,C Mall,C Mall Aqaba,16/01/2025 13:41,0.06,0.8,Sale,Completed
JO-2504-9012-32972,Y Mall,Y Mall Shmeisani,16/01/2025 13:33,0.75,10.01,Sale,Completed
JO-2504-5585-97829,C Mall,C Mall Irbid,16/01/2025 13:24,0.75,10.01,Sale,Completed
JO-2504-7664-89931,Y Mall,Y Mall Shmeisani,16/01/2025 13:23,0.75,10.01,Sale,Completed
JO-2504-2341-30622,C Mall,C Mall Irbid,16/01/2025 12:57,0.42,5.72,Sale,Completed
JO-2504-2261-49155,C Mall,C Mall Aqaba,16/01/2025 12:55,0.24,3.27,Sale,Completed
JO-2504-3690-88516,C Mall,C Mall Aqaba,16/01/2025 12:54,1.08,14.68,Sale,Completed
JO-2504-3553-84469,Y Mall,Y Mall Dabouq,16/01/2025 12:20,0.48,6.55,Sale,Completed
JO-2504-1890-16455,Z Mall,Z Mall Al Jubeiha,16/01/2025 12:17,0.24,3.27,Sale,Completed
JO-2504-2106-24264,C Mall,C Mall Aqaba,16/01/2025 12:11,1.08,14.67,Sale,Completed
JO-2504-2550-18177,Z Mall,Z Mall Al Jubeiha,16/01/2025 12:10,0.24,3.27,Sale,Completed
JO-2504-7692-10459,Z Mall,Z Mall Al Jubeiha,16/01/2025 12:05,0.34,4.54,Sale,Completed
JO-2504-2190-86062,Y Mall,Y Mall Tla'a Al-Ali,16/01/2025 12:04,0.24,3.27,Sale,Completed
JO-2504-7186-91031,Y Mall,Y Mall Dabouq,16/01/2025 12:03,0.42,5.67,Sale,Completed
JO-2504-6698-59880,C Mall,C Mall Aqaba,16/01/2025 12:02,0.66,8.96,Sale,Completed
JO-2504-8407-99958,C Mall,C Mall Amman,16/01/2025 12:01,0.89,12.07,Sale,Completed
JO-2504-1919-36705,C Mall,C Mall Amman,16/01/2025 11:48,0.81,11,Sale,Completed
JO-2504-4288-15546,Z Mall,Z Mall Al Bayader,16/01/2025 11:16,0.66,8.96,Sale,Completed
JO-2504-2954-39432,Y Mall,Y Mall Shmeisani,16/01/2025 11:14,0.66,8.96,Sale,Completed
JO-2504-4784-50650,C Mall,C Mall Irbid,16/01/2025 11:06,0.65,8.79,Sale,Completed
JO-2504-1251-45899,C Mall,C Mall Aqaba,16/01/2025 10:13,0.72,9.82,Sale,Completed
JO-2504-4874-67805,C Mall,C Mall Aqaba,16/01/2025 9:21,0.42,5.72,Sale,Completed
JO-2504-2413-56067,Y Mall,Y Mall Dabouq,15/01/2025 18:40,0.66,8.96,Sale,Completed
JO-2504-2581-54784,Z Mall,Z Mall Al Bayader,15/01/2025 18:35,0.66,8.96,Sale,Completed
JO-2504-3323-67928,Z Mall,Z Mall Al Bayader,15/01/2025 18:00,0.25,3.35,Sale,Completed
JO-2504-9486-97316,Y Mall,Y Mall Shmeisani,15/01/2025 17:54,1.46,19.65,Sale,Completed
JO-2504-5301-30642,Z Mall,Z Mall Al Jubeiha,15/01/2025 17:46,0.04,0.57,Sale,Completed
JO-2504-8001-73811,C Mall,C Mall Amman,15/01/2025 17:44,0.93,12.59,Sale,Completed
JO-2504-1095-56612,C Mall,C Mall Amman,15/01/2025 17:37,0.75,10.01,Sale,Completed
JO-2504-9770-72179,Z Mall,Z Mall Al Jubeiha,15/01/2025 17:35,0.71,9.64,Sale,Completed
JO-2504-1511-31075,C Mall,C Mall Irbid,15/01/2025 16:57,1.94,26.3,Sale,Completed
JO-2504-7910-43754,Z Mall,Z Mall Gardens,15/01/2025 16:56,1.81,24.44,Sale,Completed
JO-2504-9170-72834,Y Mall,Y Mall Shmeisani,15/01/2025 16:52,0.36,4.77,Sale,Completed
JO-2504-5417-30046,Y Mall,Y Mall Dabouq,15/01/2025 16:48,0.75,10.01,Sale,Completed
JO-2504-4295-80915,Y Mall,Y Mall Dabouq,15/01/2025 16:47,0.66,8.96,Sale,Completed
JO-2504-3320-72955,Z Mall,Z Mall Gardens,15/01/2025 16:43,0.31,4.21,Sale,Completed
JO-2504-8524-78882,Z Mall,Z Mall Gardens,15/01/2025 16:30,1.08,14.68,Sale,Completed
JO-2504-3478-10861,C Mall,C Mall Aqaba,15/01/2025 16:12,1.32,17.91,Sale,Completed
JO-2504-6501-92357,C Mall,C Mall Irbid,15/01/2025 15:36,0.24,3.27,Sale,Completed
JO-2504-1259-64336,C Mall,C Mall Amman,15/01/2025 15:31,0.66,8.96,Sale,Completed
JO-2504-7360-49820,Z Mall,Z Mall Al Bayader,15/01/2025 15:04,0.66,8.96,Sale,Completed
JO-2504-1452-25813,Y Mall,Y Mall Tla'a Al-Ali,15/01/2025 15:00,0.24,3.27,Sale,Completed
JO-2504-6276-90904,C Mall,C Mall Aqaba,15/01/2025 14:52,0.52,7.07,Sale,Completed
JO-2504-1911-78848,C Mall,C Mall Irbid,15/01/2025 14:33,0.66,8.96,Sale,Completed
JO-2504-6020-13577,Z Mall,Z Mall Al Jubeiha,15/01/2025 14:01,0.24,3.27,Sale,Completed
JO-2504-3843-41904,C Mall,C Mall Irbid,15/01/2025 13:35,1.41,18.97,Sale,Completed
JO-2504-1549-70147,Z Mall,Z Mall Al Jubeiha,15/01/2025 13:33,0.24,3.27,Sale,Completed
JO-2504-9232-18233,Y Mall,Y Mall Dabouq,15/01/2025 13:12,0.48,6.55,Sale,Completed
JO-2504-9809-20285,Z Mall,Z Mall Gardens,15/01/2025 13:05,1.32,17.91,Sale,Completed
JO-2504-2371-24631,C Mall,C Mall Amman,15/01/2025 12:59,0.24,3.27,Sale,Completed
JO-2504-2202-83886,Z Mall,Z Mall Al Jubeiha,15/01/2025 12:56,0.24,3.27,Sale,Completed
JO-2504-7687-96729,Z Mall,Z Mall Gardens,15/01/2025 12:55,1.48,19.96,Sale,Completed
JO-2504-6088-16898,Z Mall,Z Mall Al Bayader,15/01/2025 12:49,0.24,3.27,Sale,Completed
JO-2504-2824-13361,Z Mall,Z Mall Al Bayader,15/01/2025 12:48,0.66,8.96,Sale,Completed
JO-2504-9915-57024,C Mall,C Mall Aqaba,15/01/2025 11:52,0.46,6.24,Sale,Completed
JO-2504-9679-31089,C Mall,C Mall Irbid,15/01/2025 11:52,0.66,8.96,Sale,Completed
JO-2504-2243-67689,Z Mall,Z Mall Al Jubeiha,15/01/2025 10:51,0.34,4.54,Sale,Completed
JO-2504-6978-73024,Y Mall,Y Mall Dabouq,15/01/2025 10:50,1.26,17.06,Sale,Completed
JO-2504-1813-96119,Y Mall,Y Mall Dabouq,15/01/2025 10:42,0.24,3.27,Sale,Completed
JO-2504-7357-76338,Z Mall,Z Mall Al Jubeiha,15/01/2025 10:22,0.48,6.55,Sale,Completed
JO-2504-3032-91963,Z Mall,Z Mall Al Jubeiha,15/01/2025 9:58,1.3,17.58,Sale,Completed
JO-2504-6922-34103,Z Mall,Z Mall Al Jubeiha,15/01/2025 9:23,0.24,3.27,Sale,Completed
JO-2504-9995-40631,Z Mall,Z Mall Al Bayader,14/01/2025 17:53,0.05,0.68,Sale,Completed
JO-2504-2419-70462,Z Mall,Z Mall Gardens,14/01/2025 17:50,0.75,10.01,Sale,Completed
JO-2504-5329-70302,C Mall,C Mall Amman,14/01/2025 16:58,0.77,10.43,Sale,Completed
JO-2504-8691-31415,C Mall,C Mall Irbid,14/01/2025 16:42,0.66,8.96,Sale,Completed
JO-2504-9174-48821,Y Mall,Y Mall Dabouq,14/01/2025 16:41,0.12,1.56,Sale,Completed
JO-2504-5467-98399,C Mall,C Mall Amman,14/01/2025 16:13,0.44,6.02,Sale,Completed
JO-2504-5914-88277,Z Mall,Z Mall Al Bayader,14/01/2025 16:12,0.87,11.79,Sale,Completed
JO-2504-4687-84200,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 15:57,0.24,3.27,Sale,Completed
JO-2504-5243-20793,Y Mall,Y Mall Shmeisani,14/01/2025 15:56,0.12,1.61,Sale,Completed
JO-2504-9160-75320,Y Mall,Y Mall Shmeisani,14/01/2025 15:44,0.06,0.8,Sale,Completed
JO-2504-4117-93104,C Mall,C Mall Amman,14/01/2025 15:43,0.47,6.4,Sale,Completed
JO-2504-7360-72091,Z Mall,Z Mall Al Bayader,14/01/2025 15:37,0.24,3.27,Sale,Completed
JO-2504-1850-14818,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 15:36,0.48,6.55,Sale,Completed
JO-2504-9377-91688,Z Mall,Z Mall Gardens,14/01/2025 15:35,0.24,3.27,Sale,Completed
JO-2504-8226-29222,Z Mall,Z Mall Al Bayader,14/01/2025 15:31,1.32,17.91,Sale,Completed
JO-2504-4611-70667,Y Mall,Y Mall Dabouq,14/01/2025 15:25,0.57,7.61,Sale,Completed
JO-2504-9515-24854,Z Mall,Z Mall Gardens,14/01/2025 14:38,0.48,6.55,Sale,Completed
JO-2504-2865-24804,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 14:36,0.9,12.19,Sale,Completed
JO-2504-8322-17172,C Mall,C Mall Aqaba,14/01/2025 14:21,0.48,6.55,Sale,Completed
JO-2504-7903-80240,C Mall,C Mall Irbid,14/01/2025 14:08,0.29,3.9,Sale,Completed
JO-2504-3976-80192,C Mall,C Mall Aqaba,14/01/2025 13:48,0.62,8.42,Sale,Completed
JO-2504-9189-11917,Z Mall,Z Mall Al Jubeiha,14/01/2025 13:48,0.82,11.01,Sale,Completed
JO-2504-8388-87082,Y Mall,Y Mall Dabouq,14/01/2025 13:48,0.5,6.8,Sale,Completed
JO-2504-1882-32359,C Mall,C Mall Irbid,14/01/2025 13:47,0.66,8.96,Sale,Completed
JO-2504-2510-17843,Z Mall,Z Mall Al Jubeiha,14/01/2025 13:19,0.24,3.27,Sale,Completed
JO-2504-1372-45557,Z Mall,Z Mall Gardens,14/01/2025 13:13,0.24,3.27,Sale,Completed
JO-2504-4499-45254,Y Mall,Y Mall Dabouq,14/01/2025 13:08,1,13.56,Sale,Completed
JO-2504-2168-48663,Z Mall,Z Mall Gardens,14/01/2025 13:07,0.66,8.96,Sale,Completed
JO-2504-7218-97640,Y Mall,Y Mall Dabouq,14/01/2025 13:04,0.24,3.27,Sale,Completed
JO-2504-7479-61091,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 13:04,0.75,9.99,Sale,Completed
JO-2504-6616-95768,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 12:49,0.48,6.55,Sale,Completed
JO-2504-5957-96860,Z Mall,Z Mall Gardens,14/01/2025 12:47,0.96,12.93,Sale,Completed
JO-2504-1280-36648,Y Mall,Y Mall Dabouq,14/01/2025 12:43,0.66,8.96,Sale,Completed
JO-2504-7389-44494,Y Mall,Y Mall Dabouq,14/01/2025 12:42,1.02,13.78,Sale,Completed
JO-2504-6638-60559,Z Mall,Z Mall Al Jubeiha,14/01/2025 12:11,0.66,8.96,Sale,Completed
JO-2504-1894-19134,Y Mall,Y Mall Dabouq,14/01/2025 12:08,0.28,3.8,Sale,Completed
JO-2504-3980-24306,Y Mall,Y Mall Tla'a Al-Ali,14/01/2025 11:37,2.11,28.57,Sale,Completed
JO-2504-6098-75924,C Mall,C Mall Aqaba,14/01/2025 11:34,0.51,6.92,Sale,Completed
JO-2504-3701-96061,C Mall,C Mall Amman,14/01/2025 11:25,0.47,6.4,Sale,Completed
JO-2504-5341-50460,C Mall,C Mall Aqaba,14/01/2025 10:38,3.18,43.08,Sale,Completed
JO-2504-1844-73482,C Mall,C Mall Aqaba,14/01/2025 10:26,0.41,5.45,Sale,Completed
JO-2504-5767-40114,C Mall,C Mall Amman,14/01/2025 10:25,0.24,3.27,Sale,Completed
JO-2504-4040-42929,Y Mall,Y Mall Dabouq,14/01/2025 10:19,1.32,17.91,Sale,Completed
JO-2504-3463-11894,C Mall,C Mall Irbid,14/01/2025 9:55,0.66,8.96,Sale,Completed
JO-2504-7426-78207,Y Mall,Y Mall Dabouq,13/01/2025 20:02,0.78,10.51,Sale,Completed
JO-2504-8842-85803,Y Mall,Y Mall Dabouq,13/01/2025 18:59,0.24,3.27,Sale,Completed
JO-2504-4961-80640,Y Mall,Y Mall Shmeisani,13/01/2025 18:53,0.11,1.58,Sale,Completed
JO-2504-2903-43165,Z Mall,Z Mall Al Jubeiha,13/01/2025 18:51,0.66,8.96,Sale,Completed
JO-2504-8759-17781,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 18:42,0.64,8.6,Sale,Completed
JO-2504-9771-71842,C Mall,C Mall Amman,13/01/2025 18:04,0.66,8.96,Sale,Completed
JO-2504-6555-89756,Y Mall,Y Mall Shmeisani,13/01/2025 18:01,0.66,8.96,Sale,Completed
JO-2504-1026-12223,Y Mall,Y Mall Dabouq,13/01/2025 17:39,0.66,8.96,Sale,Completed
JO-2504-8728-41956,C Mall,C Mall Amman,13/01/2025 16:36,0.75,10.01,Sale,Completed
JO-2504-4788-41785,Y Mall,Y Mall Dabouq,13/01/2025 16:03,2.65,35.73,Sale,Completed
JO-2504-4725-28325,Z Mall,Z Mall Al Jubeiha,13/01/2025 15:50,0.81,10.88,Sale,Completed
JO-2504-5304-33761,C Mall,C Mall Amman,13/01/2025 15:18,0.49,6.69,Sale,Completed
JO-2504-2135-94376,Z Mall,Z Mall Gardens,13/01/2025 15:04,0.24,3.27,Sale,Completed
JO-2504-5494-83170,Z Mall,Z Mall Al Jubeiha,13/01/2025 14:45,0.24,3.27,Sale,Completed
JO-2504-5311-94934,C Mall,C Mall Aqaba,13/01/2025 14:44,0.24,3.27,Sale,Completed
JO-2504-3830-81787,Z Mall,Z Mall Al Jubeiha,13/01/2025 14:44,0.25,3.4,Sale,Completed
JO-2504-3345-60192,C Mall,C Mall Irbid,13/01/2025 14:42,0.24,3.27,Sale,Completed
JO-2504-2436-16917,Z Mall,Z Mall Gardens,13/01/2025 14:34,0.66,8.96,Sale,Completed
JO-2504-8765-29156,Z Mall,Z Mall Al Bayader,13/01/2025 14:15,0.24,3.27,Sale,Completed
JO-2504-3885-82277,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 14:11,0.24,3.27,Sale,Completed
JO-2504-4990-86421,C Mall,C Mall Aqaba,13/01/2025 14:06,0.05,0.68,Sale,Completed
JO-2504-8424-43416,C Mall,C Mall Aqaba,13/01/2025 14:05,0.84,11.39,Sale,Completed
JO-2504-4479-30048,Z Mall,Z Mall Gardens,13/01/2025 14:03,0.24,3.27,Sale,Completed
JO-2504-9268-76957,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 13:56,0.16,2.16,Sale,Completed
JO-2504-9925-23337,C Mall,C Mall Amman,13/01/2025 13:53,0.66,8.96,Sale,Completed
JO-2504-8643-89255,Y Mall,Y Mall Dabouq,13/01/2025 13:50,0.75,10.01,Sale,Completed
JO-2504-1308-51509,Y Mall,Y Mall Dabouq,13/01/2025 13:46,0.34,4.54,Sale,Completed
JO-2504-8412-32446,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 13:43,0.24,3.27,Sale,Completed
JO-2504-9525-23124,Z Mall,Z Mall Gardens,13/01/2025 13:27,0.24,3.27,Sale,Completed
JO-2504-9410-78972,C Mall,C Mall Irbid,13/01/2025 13:26,0.24,3.27,Sale,Completed
JO-2504-1788-74478,C Mall,C Mall Amman,13/01/2025 13:25,0.24,3.27,Sale,Completed
JO-2504-7230-13536,Z Mall,Z Mall Gardens,13/01/2025 13:17,0.24,3.27,Sale,Completed
JO-2504-4407-42767,Y Mall,Y Mall Dabouq,13/01/2025 13:12,0.66,8.96,Sale,Completed
JO-2504-6895-57457,Y Mall,Y Mall Shmeisani,13/01/2025 12:51,0.76,10.26,Sale,Completed
JO-2504-6256-43067,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 12:48,0.66,8.96,Sale,Completed
JO-2504-1845-49431,Y Mall,Y Mall Dabouq,13/01/2025 12:32,0.75,10.01,Sale,Completed
JO-2504-9531-90889,Z Mall,Z Mall Gardens,13/01/2025 12:23,0.24,3.27,Sale,Completed
JO-2504-8107-43935,C Mall,C Mall Amman,13/01/2025 12:09,0.39,5.31,Sale,Completed
JO-2504-7554-70230,Y Mall,Y Mall Shmeisani,13/01/2025 12:08,0.24,3.27,Sale,Completed
JO-2504-1768-13014,Y Mall,Y Mall Dabouq,13/01/2025 12:04,0.41,5.56,Sale,Completed
JO-2504-4779-19774,Y Mall,Y Mall Shmeisani,13/01/2025 11:52,0.24,3.27,Sale,Completed
JO-2504-9875-47643,Z Mall,Z Mall Gardens,13/01/2025 11:51,0.66,8.96,Sale,Completed
JO-2504-7762-99646,Z Mall,Z Mall Gardens,13/01/2025 11:50,1.15,15.54,Sale,Completed
JO-2504-8785-97332,C Mall,C Mall Amman,13/01/2025 11:44,0.28,3.8,Sale,Completed
JO-2504-3342-66637,C Mall,C Mall Amman,13/01/2025 11:43,0.81,11,Sale,Completed
JO-2504-2281-64261,Y Mall,Y Mall Tla'a Al-Ali,13/01/2025 11:34,0.24,3.27,Sale,Completed
JO-2504-5317-40192,C Mall,C Mall Aqaba,13/01/2025 11:06,0.24,3.27,Sale,Completed
JO-2504-1491-51609,Z Mall,Z Mall Al Bayader,13/01/2025 11:00,0.25,3.4,Sale,Completed
JO-2504-9749-70537,Y Mall,Y Mall Dabouq,13/01/2025 10:36,0.41,5.56,Sale,Completed
JO-2504-5854-37907,C Mall,C Mall Amman,13/01/2025 9:08,0.11,1.48,Sale,Completed
JO-2504-1270-87266,C Mall,C Mall Aqaba,12/01/2025 20:14,0.7,9.54,Sale,Completed
JO-2504-3686-96583,Z Mall,Z Mall Gardens,12/01/2025 19:20,0.24,3.27,Sale,Completed
JO-2504-6965-29284,C Mall,C Mall Irbid,12/01/2025 17:27,0.66,8.96,Sale,Completed
JO-2504-4604-22313,Z Mall,Z Mall Al Jubeiha,12/01/2025 16:46,0.68,9.19,Sale,Completed
JO-2504-2973-45539,C Mall,C Mall Aqaba,12/01/2025 16:19,0.24,3.23,Sale,Completed
JO-2504-8799-47508,Z Mall,Z Mall Al Bayader,12/01/2025 16:14,0.22,2.95,Sale,Completed
JO-2504-6347-91839,Z Mall,Z Mall Gardens,12/01/2025 16:08,0.75,10.01,Sale,Completed
JO-2504-6621-29091,C Mall,C Mall Irbid,12/01/2025 15:33,0.36,4.88,Sale,Completed
JO-2504-3792-41010,Z Mall,Z Mall Gardens,12/01/2025 15:26,0.24,3.27,Sale,Completed
JO-2504-5972-99752,Y Mall,Y Mall Shmeisani,12/01/2025 14:59,0.44,5.97,Sale,Completed
JO-2504-6707-55612,C Mall,C Mall Amman,12/01/2025 14:58,0.24,3.27,Sale,Completed
JO-2504-1782-61910,C Mall,C Mall Irbid,12/01/2025 14:47,0.24,3.27,Sale,Completed
JO-2504-2026-21510,Z Mall,Z Mall Al Bayader,12/01/2025 14:42,0.24,3.27,Sale,Completed
JO-2504-4558-54697,Y Mall,Y Mall Shmeisani,12/01/2025 14:39,0.76,10.21,Sale,Completed
JO-2504-8356-46589,C Mall,C Mall Aqaba,12/01/2025 14:36,0.41,5.45,Sale,Completed
JO-2504-8536-57158,Y Mall,Y Mall Tla'a Al-Ali,12/01/2025 14:10,0.37,4.95,Sale,Completed
JO-2504-7095-86974,Y Mall,Y Mall Dabouq,12/01/2025 13:54,0.98,13.16,Sale,Completed
JO-2504-9835-44527,Y Mall,Y Mall Shmeisani,12/01/2025 13:50,0.24,3.27,Sale,Completed
JO-2504-4229-72297,C Mall,C Mall Irbid,12/01/2025 13:43,0.48,6.55,Sale,Completed
JO-2504-7491-24857,C Mall,C Mall Aqaba,12/01/2025 13:25,0.24,3.27,Sale,Completed
JO-2504-2685-94471,Z Mall,Z Mall Al Jubeiha,12/01/2025 13:23,0.76,10.11,Sale,Completed
JO-2504-4930-55647,Z Mall,Z Mall Al Jubeiha,12/01/2025 13:19,0.24,3.27,Sale,Completed
